date,gold_price_lkr,gold_price_usd,gold_reserves_us,silver_price,s&p_500,ny_stock_ex_rate,inflation_rate_us,fed_rate,buying_exchange_rates,selling_exchange_rates
8/1/2015,159153.0938,1208.4,2.661,16.35,2062.139893,10800.54004,-0.1,0.12,131.13,133.94
9/1/2015,159022.5,1216,2.69,16.39,2044.810059,10711.41016,-0.1,0.12,131.18,133.99
12/1/2015,160860.4343,1232.7,2.768,16.53,2028.26001,10640.74023,-0.1,0.12,131.21,134.03
13/01/2015,162157.7394,1234.3,2.75,17.13,2023.030029,10622.95996,-0.1,0.12,131.17,133.98
14/01/2015,,1234.4,2.61,16.96,2011.27002,10565.41992,-0.1,0.12,,
15/01/2015,,1264.7,2.5,17.07,1992.670044,10514.59961,-0.1,0.12,,
16/01/2015,165351.6058,1276.9,2.595,17.74,2019.420044,10660.32031,-0.1,0.13,130.78,133.6
19/01/2015,168004.4,1291.8248,2.6446,17.086,2014.930029,10600.80801,-0.1,0.13,130.78,133.59
20/01/2015,168128.5284,1294.2,2.596,17.95,2022.550049,10658.62012,-0.1,0.12,130.82,133.63
21/01/2015,170548.289,1293.7,2.6,18.18,2032.119995,10720.40039,-0.1,0.12,131.29,134.11
22/01/2015,170486.6855,1300.7,2.55,18.35,2063.149902,10859.34961,-0.1,0.12,131.35,134.17
23/01/2015,171372.0375,1292.6,2.294,18.28,2051.820068,10788.33008,-0.1,0.12,131.43,134.25
26/01/2015,171098.4,1279.4,2.46,17.97,2057.090088,10847.15039,-0.1,0.12,131.41,134.23
27/01/2015,168566.628,1291.7,2.49,18.07,2029.550049,10781.83008,-0.1,0.11,131.45,134.27
28/01/2015,170438.7994,1285.9,2.56,18.07,2002.160034,10603.86035,-0.1,0.12,131.74,134.56
29/01/2015,169234.7588,1254.6,2.896,16.76,2021.25,10691.62988,-0.1,0.11,131.64,134.51
30/01/2015,166624.88,1278.5,3.05,17.19,1994.98999,10537.21973,-0.1,0.06,131.77,134.7
2/2/2015,169246.406,1276.2,3.188,17.24,2020.849976,10669.03027,0,0.12,131.79,134.72
3/2/2015,,1259.7,3.21,17.31,2050.030029,10847.41016,0,0.12,,
4/2/2015,,1263.8,3.25,17.38,2041.51001,10775.04004,0,0.11,,
5/2/2015,168217.89,1262,3.25,17.18,2062.52002,10896.05957,0,0.12,131.69,134.62
6/2/2015,167384.369,1233.9,3.6,16.68,2055.469971,10847.50977,0,0.11,131.81,134.64
9/2/2015,164539.2,1240.8,3.5,17.05,2046.73999,10826.58984,0,0.12,131.74,134.57
10/2/2015,165021.264,1231.6,3.52,16.86,2068.590088,10915.13965,0,0.12,131.69,134.47
11/2/2015,164364.951,1219,3.53,16.75,2068.530029,10889.04981,0,0.12,131.65,134.43
12/2/2015,162347.336,1220.1,3.56,16.78,2088.47998,10995.30957,0,0.12,131.69,134.47
13/02/2015,162772.96,1226.5,3.69,17.28,2096.98999,11042.69043,0,0.12,131.69,134.43
16/02/2015,163596.32,1204.3352,3.56,16.944,2073.866015,10933.75586,0,0.12,131.69,134.43
17/02/2015,,1208.1,3.7,16.36,2100.340088,11054.46973,0,0.12,,
18/02/2015,160462.24,1199.7,3.7,16.25,2099.679932,11064.08984,0,0.12,131.69,134.47
19/02/2015,161610.296,1207.1,3.842,16.37,2097.449951,11038.25977,0,0.12,131.74,134.52
20/02/2015,160635.5655,1204.4,3.92,16.26,2110.300049,11108.66992,0,0.12,131.77,134.55
23/02/2015,159842.817,1200.3,3.92,16.25,2109.659912,11074.58008,0,0.11,131.78,134.56
24/02/2015,159911.925,1196.9,3.9,16.18,2115.47998,11122.11035,0,0.11,131.8,134.58
25/02/2015,160741.4615,1201,3.92,16.42,2113.860107,11117.92969,0,0.11,131.8,134.58
26/02/2015,160509.975,1209.6,3.9,16.58,2110.73999,11082.09961,0,0.11,131.8,134.58
27/02/2015,160802.355,1212.6,3.9,16.51,2104.5,11062.79004,0,0.06,131.8,134.58
2/3/2015,162470.25,1207.7,3.9,16.41,2117.389893,11102.82031,-0.1,0.12,131.84,134.62
3/3/2015,159307.23,1204,3.82,16.26,2107.780029,11051.21973,-0.1,0.12,131.84,134.62
4/3/2015,160382.0305,1200.6,3.859,16.13,2098.530029,11004.67969,-0.1,0.11,131.85,134.63
5/3/2015,,1195.9,3.849,16.13,2101.040039,11014.25977,-0.1,0.11,,
6/3/2015,159466.71,1164.1,3.85,15.78,2071.26001,10842.16992,-0.1,0.12,131.85,134.63
9/3/2015,155618.5905,1166.4,3.845,15.76,2079.429932,10866.62012,-0.1,0.12,131.86,134.64
10/3/2015,155114.235,1160.1,3.83,15.61,2044.160034,10678.41016,-0.1,0.12,131.86,134.67
11/3/2015,154868.37,1150.7,3.75,15.35,2040.23999,10678.75977,-0.1,0.11,131.86,134.67
12/3/2015,153074.22,1152.1,3.787,15.49,2065.949951,10820.87012,-0.1,0.11,131.86,134.67
13/03/2015,154117.485,1152.6,3.87,15.48,2053.399902,10751.01953,-0.1,0.11,131.86,134.67
16/03/2015,154124.13,1153.3,3.9,15.6,2081.189941,10881.17969,-0.1,0.12,131.86,134.67
17/03/2015,153546.015,1148.3,3.9,15.56,2074.280029,10862.42969,-0.1,0.12,131.87,134.68
18/03/2015,152993.8155,1151.4,3.947,15.52,2099.5,11019.71973,-0.1,0.11,131.89,134.72
19/03/2015,155958.15,1169.1,3.877,16.1,2089.27002,10931.36035,-0.1,0.12,131.89,134.72
20/03/2015,155725.575,1184.8,3.89,16.87,2108.100098,11070.53027,-0.1,0.12,131.89,134.72
23/03/2015,157107.735,1188,3.85,16.87,2104.419922,11070.88965,-0.1,0.12,131.89,134.72
24/03/2015,157825.395,1191.7,3.842,16.96,2091.5,11019.75,-0.1,0.11,131.91,134.72
25/03/2015,158123.7555,1197.3,3.89,16.98,2061.050049,10897.50977,-0.1,0.12,131.91,134.72
26/03/2015,159317.1975,1205.1,3.9,17.12,2056.149902,10865.15039,-0.1,0.11,131.91,134.73
27/03/2015,159692.64,1199.8,3.95,17.05,2061.02002,10875.13965,-0.1,0.12,131.91,134.73
30/03/2015,158580.2692,1184.8,3.95,16.66,2086.23999,10989.16016,-0.1,0.12,131.9,134.72
31/03/2015,157579.53,1183.1,4,16.58,2067.889893,10899.19043,-0.1,0.06,131.91,134.73
1/4/2015,157832.04,1208.1,3.95,17.04,2059.689941,10891.61035,-0.2,0.12,131.92,134.74
2/4/2015,159958.44,1200.9,3.94,16.69,2066.959961,10953.16016,-0.2,0.12,131.92,134.74
3/4/2015,,1208.96,3.958,16.804,2068.359961,10921.65215,-0.2,0.12,,
6/4/2015,161674.8906,1218.6,3.85,17.09,2080.620117,11033.12012,-0.2,0.13,131.89,134.71
7/4/2015,161313.3555,1210.6,3.9,16.83,2076.330078,11013.24023,-0.2,0.12,132.07,134.68
8/4/2015,160655.5005,1203.1,3.9,16.44,2081.899902,11032.99023,-0.2,0.12,131.99,134.6
9/4/2015,159154.395,1193.6,3.9,16.16,2091.179932,11065.38965,-0.2,0.12,131.74,134.53
10/4/2015,158828.1255,1204.6,3.73,16.37,2102.060059,11112.67969,-0.2,0.12,131.75,134.54
13/04/2015,,1199.3,3.883,16.28,2092.429932,11056.75977,-0.2,0.13,,
14/04/2015,,1192.8,3.81,16.15,2095.840088,11108.07031,-0.2,0.13,,
15/04/2015,158514.4473,1201.5,3.87,16.27,2106.629883,11171.05957,-0.2,0.13,131.78,134.57
16/04/2015,160284.045,1198,3.9,16.28,2104.98999,11169.75,-0.2,0.13,131.82,134.61
17/04/2015,159297.2625,1202.9,3.88,16.22,2081.179932,11058.4502,-0.2,0.13,131.89,134.68
20/04/2015,160137.1905,1193.5,3.89,15.88,2100.399902,11116.57031,-0.2,0.13,131.91,134.73
21/04/2015,158923.4955,1202.9,3.9,16,2097.290039,11100.37988,-0.2,0.13,131.93,134.75
22/04/2015,159594.0058,1186.9,3.88,15.79,2107.959961,11144.4502,-0.2,0.13,131.98,134.8
23/04/2015,157796.7965,1194.4,3.87,15.82,2112.929932,11191.48047,-0.2,0.13,132.17,135
24/04/2015,158515.0949,1175.2,3.88,15.63,2117.689941,11192.92969,-0.2,0.13,132.35,135.18
27/04/2015,157194.12,1203.3,3.85,16.39,2108.919922,11167.30957,-0.2,0.13,132.43,135.21
28/04/2015,159715.6146,1214,3.85,16.59,2114.76001,11203.08008,-0.2,0.13,132.57,135.39
29/04/2015,160848.87,1209.8,3.87,16.67,2106.850098,11154.11035,-0.2,0.13,132.57,135.39
30/04/2015,160058.115,1182.4,3.86,16.12,2085.51001,11049.74023,-0.2,0.08,132.64,135.46
1/5/2015,,1174.5,3.79,16.11,2108.290039,11140.36035,0,0.13,,
4/5/2015,,1186.8,3.81,16.42,2114.48999,11173.28027,0,0.13,,
5/5/2015,157955.7518,1193.2,3.88,16.56,2089.459961,11049.33984,0,0.13,132.81,135.65
6/5/2015,159121.05,1190.3,3.87,16.48,2080.149902,11015.99023,0,0.13,132.9,135.73
7/5/2015,158387.06,1182.4,3.87,16.27,2088,11036.40039,0,0.13,132.95,135.78
8/5/2015,157840.53,1189.1,3.87,16.44,2116.100098,11196.5,0,0.13,132.95,135.78
11/5/2015,158551.019,1183.2,3.576,16.3,2105.330078,11140.74023,0,0.13,132.97,135.8
12/5/2015,158027.0739,1192.6,3.75,16.51,2099.120117,11113.16992,0,0.13,133,135.83
13/05/2015,159151.6913,1218.4,3.8,17.21,2098.47998,11117,0,0.13,133.05,135.89
14/05/2015,161880.9,1225.4,3.8,17.45,2121.100098,11207.33008,0,0.13,133.05,135.89
15/05/2015,162667.96,1225.5,3.8,17.55,2122.72998,11228.34961,0,0.13,133.15,135.99
18/05/2015,163027.8563,1227.8,3.78,17.71,2129.199951,11227.88965,0,0.13,133.13,135.97
19/05/2015,162885.2685,1206.9,3.809,17.05,2127.830078,11213.15039,0,0.12,133.15,135.99
20/05/2015,161454.1744,1208.9,3.85,17.09,2125.850098,11210.24023,0,0.12,133.19,136.03
21/05/2015,162023.6765,1204.4,3.82,17.11,2130.820068,11239.66016,0,0.12,133.28,136.12
22/05/2015,161362.53,1204.3,3.84,17.03,2126.060059,11197.69043,0,0.13,133.35,136.19
25/05/2015,161108.5,1187.0784,3.8198,17.198,2127.952051,11217.72617,0,0.13,133.35,135.99
26/05/2015,161181.3665,1187.2,3.84,16.73,2104.199951,11065.32031,0,0.12,133.5,136.34
27/05/2015,159126.76,1185.9,3.84,16.64,2123.47998,11143.34961,0,0.12,133.66,136.6
28/05/2015,159146.1755,1188.1,3.85,16.65,2120.790039,11132.74023,0,0.12,134.45,137.77
29/05/2015,159166.93,1189.4,3.88,16.68,2107.389893,11056.29981,0,0.08,134.7,137.95
1/6/2015,159407.95,1188.3,3.9,16.66,2111.72998,11061.67969,0.1,0.12,134.3,137.93
2/6/2015,,1194.1,3.9,16.78,2109.600098,11080.88965,0.1,0.12,,
3/6/2015,159816.345,1184.7,3.82,16.46,2114.070068,11107.94043,0.1,0.13,133.65,137.01
4/6/2015,158544.295,1174.9,3.87,16.09,2095.840088,11000.38965,0.1,0.13,132.79,136.13
5/6/2015,157760.3105,1167.8,3.807,15.97,2092.830078,10979.33008,0.1,0.13,132.51,135.81
8/6/2015,157254.8619,1173.2,3.85,15.95,2079.280029,10917.82031,0.1,0.13,132.49,135.76
9/6/2015,157473.638,1177.3,3.85,15.95,2080.149902,10915.63965,0.1,0.13,132.49,135.69
10/6/2015,157388.271,1186.1,3.85,15.95,2105.199951,11057.99023,0.1,0.13,132.45,135.64
11/6/2015,158732.5195,1179.9,3.84,15.95,2108.860107,11080.50977,0.1,0.13,132.43,135.66
12/6/2015,158314.9862,1178.8,3.84,15.82,2094.110107,11009.91016,0.1,0.13,132.43,135.66
15/06/2015,158327.03,1185.3,3.84,16.08,2084.429932,10949.54004,0.1,0.13,132.49,135.73
16/06/2015,158891.9735,1180.5,3.9,15.96,2096.290039,10997.66016,0.1,0.14,132.46,135.68
17/06/2015,158293.6094,1176.4,3.98,15.94,2100.439941,11013.66016,0.1,0.14,132.46,135.63
18/06/2015,159114.9626,1201.5,4,16.15,2121.23999,11100.46973,0.1,0.14,132.46,135.61
19/06/2015,161012.489,1201.5,3.99,16.1,2109.98999,11038.95996,0.1,0.13,132.63,135.81
22/06/2015,160859.655,1183.7,3.99,16.14,2122.850098,11129.61035,0.1,0.13,132.53,135.71
23/06/2015,158952.69,1176.2,3.99,15.73,2124.199951,11149.36035,0.1,0.13,132.4,135.57
24/06/2015,157586.91,1172.6,3.97,15.85,2108.580078,11066.13965,0.1,0.13,132.36,135.53
25/06/2015,157455.5055,1171.5,3.99,15.81,2102.310059,11035.73047,0.1,0.13,132.28,135.47
26/06/2015,157108.6279,1172.9,3.99,15.73,2101.48999,11040.30957,0.1,0.13,132.08,135.27
29/06/2015,158032.7315,1178.5,3.98,15.66,2057.639893,10790.33008,0.1,0.14,132.08,135.27
30/06/2015,157391.64,1171.5,3.99,15.55,2063.110107,10805.2002,0.1,0.08,132.1,135.29
1/7/2015,,1169,3.99,15.55,2077.419922,10858.99023,0.2,0.13,,
2/7/2015,156148.23,1163,4.05,15.54,2076.780029,10864.82031,0.2,0.13,132.08,135.27
3/7/2015,155935.248,1162.2784,4,15.606,2075.287988,10871.93008,0.2,0.13,132,135.19
6/7/2015,156108.26,1172.9,3.93,15.73,2068.76001,10782.67969,0.2,0.13,132,135.19
7/7/2015,156080.872,1152.4,3.91,14.95,2081.340088,10829.32031,0.2,0.13,132,135.19
8/7/2015,154145.676,1163.3,3.9,15.15,2046.680054,10636.79981,0.2,0.13,131.99,135.19
9/7/2015,154815.346,1159,3.87,15.35,2051.310059,10689.50977,0.2,0.13,131.99,135.19
10/7/2015,155129.64,1157.7,3.9,15.47,2076.620117,10853.91992,0.2,0.13,131.99,135.19
13/07/2015,155279.606,1155.2,3.9,15.44,2099.600098,10944.84961,0.2,0.13,131.99,135.19
14/07/2015,154652.73,1153.3,3.86,15.3,2108.949951,10993.25977,0.2,0.13,132.15,135.35
15/07/2015,154599.21,1147.2,3.89,15.03,2107.399902,10958.83008,0.2,0.13,132.15,135.35
16/07/2015,153410.1487,1143.8,3.87,14.96,2124.290039,11024.87012,0.2,0.14,132.15,135.35
17/07/2015,153180.93,1131.8,3.9,14.82,2126.639893,10987.16992,0.2,0.13,132.15,135.35
20/07/2015,148373.1651,1106.7,3.83,14.74,2128.280029,10969.49023,0.2,0.14,132.15,135.35
21/07/2015,147698.1405,1103.4,3.85,14.77,2119.209961,10919,0.2,0.13,132.15,135.35
22/07/2015,146635.1408,1091.4,3.79,14.71,2114.149902,10899.86035,0.2,0.13,132.09,135.29
23/07/2015,146828.0222,1094,3.73,14.68,2102.149902,10840.73047,0.2,0.13,132.09,135.29
24/07/2015,144312.3155,1085.6,3.65,14.48,2079.649902,10721.9502,0.2,0.13,132.09,135.29
27/07/2015,146840.0741,1096.5,3.75,14.59,2067.639893,10656.61035,0.2,0.14,132.09,135.29
28/07/2015,146307.91,1096.3,3.7,14.63,2093.25,10790.17969,0.2,0.14,132.09,135.29
29/07/2015,146512.44,1092.7,3.64,14.73,2108.570068,10883.91016,0.2,0.14,132.01,135.21
30/07/2015,146151.052,1088.4,3.4,14.69,2108.629883,10881.75,0.2,0.14,132.01,135.21
31/07/2015,,1094.9,3.28,14.75,2103.840088,10882.28027,0.2,0.08,,
3/8/2015,146057.532,1089.4,3.09,14.52,2098.040039,10841.25977,0.2,0.14,132.01,135.21
4/8/2015,144787.425,1090.7,3.25,14.55,2093.320068,10824.7002,0.2,0.14,131.94,135.14
5/8/2015,144966.8899,1085.7,3.2,14.55,2099.840088,10847.84961,0.2,0.14,131.92,135.12
6/8/2015,144825.5628,1090.2,3.25,14.67,2083.560059,10799.44043,0.2,0.14,131.91,135.11
7/8/2015,145680.5,1094.1,3.24,14.82,2077.570068,10763.15039,0.2,0.14,132.11,135.31
10/8/2015,146228.875,1104.2,3.33,15.29,2104.179932,10906.04981,0.2,0.14,132.11,135.31
11/8/2015,147165.125,1107.6,3.48,15.28,2084.070068,10802.08984,0.2,0.15,132.11,135.31
12/8/2015,148609.625,1123.2,3.57,15.47,2086.050049,10779.45996,0.2,0.15,132.11,135.31
13/08/2015,150217.26,1115.7,3.55,15.4,2083.389893,10745.30957,0.2,0.15,132.15,135.35
14/08/2015,149117.735,1112.9,3.42,15.21,2091.540039,10782.24023,0.2,0.14,132.35,135.55
17/08/2015,149465.875,1118.6,3.2,15.3,2102.439941,10818.57031,0.2,0.15,132.35,135.55
18/08/2015,149825.4,1117.1,3.5,14.79,2096.919922,10792.79981,0.2,0.15,132.45,135.67
19/08/2015,149818.7,1128.1,3.14,15.18,2079.610107,10687.01953,0.2,0.15,132.47,135.68
20/08/2015,151905.8062,1153,2.97,15.52,2035.72998,10475.75,0.2,0.15,132.44,135.63
21/08/2015,155578.41,1159.6,3.02,15.3,1970.890015,10195.69043,0.2,0.15,132.34,135.75
24/08/2015,155748.2,1153.4,2.95,14.76,1893.209961,9789.94043,0.2,0.15,132.49,136.16
25/08/2015,155019.6,1138.2,2.99,14.61,1867.609985,9692.389648,0.2,0.15,132.52,136.31
26/08/2015,152715.6325,1124.6,2.8,14.05,1940.51001,9979.669922,0.2,0.14,132.94,136.84
27/08/2015,151401.69,1122.4,2.8,14.42,1987.660034,10230.50977,0.2,0.14,132.87,136.77
28/08/2015,151656.575,1133.1,2.81,14.53,1988.869995,10242.05957,0.2,0.14,132.87,136.77
31/08/2015,152342.5335,1131.6,2.75,14.58,1972.180054,10176.5,0.2,0.08,132.7,136.8
1/9/2015,153356.9,1138.7,2.81,14.61,1913.849976,9874.669922,0,0.14,133.14,137.04
2/9/2015,153100.6775,1132.5,2.69,14.66,1948.859985,10013.36035,0,0.14,133.14,137.04
3/9/2015,152421.4525,1123.7,2.75,14.7,1951.130005,10049.29004,0,0.14,133.14,137.04
4/9/2015,151606.5513,1120.6,2.75,14.54,1921.219971,9871.860352,0,0.14,134.08,138.85
7/9/2015,155032.8544,1109.6808,2.75,14.618,1941.447998,9997.136133,0,0.14,135.17,139.91
8/9/2015,154177.0681,1120.4,2.763,14.75,1969.410034,10109.67969,0,0.14,135.22,139.96
9/9/2015,155422.371,1102.2,2.722,14.57,1942.040039,9988.910156,0,0.14,135.57,140.48
10/9/2015,153690.7741,1109.5,2.74,14.63,1952.290039,10019.38965,0,0.14,136.17,141.08
11/9/2015,154559.3532,1103.5,2.65,14.49,1961.050049,10040.21973,0,0.14,136.32,141.23
14/09/2015,154196.2122,1107.7,2.7,14.36,1953.030029,9988.589844,0,0.14,136.45,141.36
15/09/2015,154792.9493,1102.8,2.7,14.32,1978.089966,10105.87012,0,0.14,137.32,142.15
16/09/2015,154758.024,1119.2,2.72,14.88,1995.310059,10236.71973,0,0.14,137.46,142.34
17/09/2015,157863.6855,1117.3,2.71,14.98,1990.199951,10215.54004,0,0.14,138.11,143.09
18/09/2015,158873.4599,1138.1,2.65,15.15,1958.030029,10031.59961,0,0.14,137.91,142.79
21/09/2015,159858.1212,1133.1,2.7,15.22,1966.969971,10066.07031,0,0.14,138.01,142.84
22/09/2015,159705.2786,1125,2.7,14.75,1942.73999,9912.599609,0,0.14,138.15,142.88
23/09/2015,158372.5436,1131.6,2.69,14.78,1938.76001,9867.900391,0,0.14,138.2,142.93
24/09/2015,,1153.8,2.55,15.13,1932.23999,9837.80957,0,0.14,,
25/09/2015,162129.6616,1146,2.5,15.11,1931.339966,9857.259766,0,0.13,138.2,142.9
28/09/2015,161494.2058,1132,2.5,14.54,1881.77002,9601.419922,0,0.13,138.27,142.97
29/09/2015,160064.5364,1127.1,2.47,14.57,1884.089966,9622.070313,0,0.13,138.36,143.06
30/09/2015,158922.9959,1115.5,2.8,14.51,1920.030029,9799.69043,0,0.07,138.81,143.41
1/10/2015,157574.1044,1114.2,2.69,14.51,1923.819946,9820.950195,0.2,0.13,138.93,143.43
2/10/2015,157134.843,1137.1,2.69,15.26,1951.359985,9973.55957,0.2,0.13,138.94,143.44
5/10/2015,160768.1198,1138.1,2.497,15.7,1987.050049,10167.92969,0.2,0.13,138.94,143.34
6/10/2015,160487.2945,1146.8,2.79,15.98,1979.920044,10156.37988,0.2,0.13,138.91,143.31
7/10/2015,161959.6559,1149,2.77,16.09,1995.829956,10258.51953,0.2,0.13,138.79,143.21
8/10/2015,160774.8253,1144.7,2.8,15.76,2013.430054,10361.04004,0.2,0.13,138.36,142.86
9/10/2015,160728.0625,1156.3,2.73,15.81,2014.890015,10361.25977,0.2,0.13,138.26,142.81
12/10/2015,162490.3533,1164.9,2.75,15.85,2017.459961,10356.49023,0.2,0.13,138.19,142.63
13/10/2015,162442.4899,1165.8,2.67,15.9,2003.689941,10262.94043,0.2,0.13,138.19,142.63
14/10/2015,164685.7591,1180.1,2.7,16.1,1994.23999,10229.66992,0.2,0.13,138.25,142.75
15/10/2015,166316.0396,1187.9,2.82,16.15,2023.859985,10378.26953,0.2,0.13,138.54,143.04
16/10/2015,166228.3504,1183.6,2.71,16.1,2033.109985,10421.91016,0.2,0.13,138.56,143.07
19/10/2015,165650.7861,1173.3,2.72,15.83,2033.660034,10391.59961,0.2,0.13,138.54,143.05
20/10/2015,164663.7863,1178,2.75,15.9,2030.77002,10383.41992,0.2,0.13,138.56,143.11
21/10/2015,166008.0883,1167.6,2.75,15.7,2018.939941,10306.44043,0.2,0.13,138.56,143.11
22/10/2015,164343.1347,1166.6,2.95,15.82,2052.51001,10448.83008,0.2,0.12,138.61,143.16
23/10/2015,164931.795,1163.3,2.99,15.82,2075.149902,10506.50977,0.2,0.12,138.59,143.14
26/10/2015,164243.6864,1167,2.779,15.9,2071.179932,10464.62012,0.2,0.12,138.59,143.14
27/10/2015,,1166.8,2.92,15.86,2065.889893,10400.17969,0.2,0.12,,
28/10/2015,164680.2028,1177.1,3.14,16.29,2090.350098,10538.2002,0.2,0.12,138.49,143.04
29/10/2015,163635.9117,1147.2,3.11,15.54,2089.409912,10498.16016,0.2,0.12,138.56,143.05
30/10/2015,161538.0497,1141.5,3.15,15.57,2079.360107,10460.95996,0.2,0.07,138.56,143.05
2/11/2015,160814.9254,1135.8,3,15.41,2104.050049,10579.87012,0.5,0.12,138.56,143.11
3/11/2015,160128.1341,1114.2,3.1,15.24,2109.790039,10609.91992,0.5,0.12,138.56,143.11
4/11/2015,158333.5129,1106.5,2.99,15.06,2102.310059,10563.95996,0.5,0.12,138.61,143.16
5/11/2015,156819.7196,1104.4,2.86,14.99,2099.929932,10548.36035,0.5,0.12,139.04,143.6
6/11/2015,156934.9254,1087.6,2.85,14.7,2099.199951,10513.36035,0.5,0.12,139.09,143.65
9/11/2015,154711.1945,1087.9,2.69,14.42,2078.580078,10415.19043,0.5,0.12,139.17,143.73
10/11/2015,,1088.2,2.73,14.36,2081.719971,10432.34961,0.5,0.12,,
11/11/2015,154970.0821,1084.7,2.91,14.26,2075,10399.90039,0.5,0.12,139.74,144.17
12/11/2015,154546.4881,1080.8,3,14.22,2045.969971,10235.9502,0.5,0.12,139.77,144.1
13/11/2015,153732.0576,1080.8,3,14.2,2023.040039,10155.07031,0.5,0.12,139.78,144.08
16/11/2015,155136.5138,1083.7,2.905,14.22,2053.189941,10299.40039,0.5,0.13,139.81,144.15
17/11/2015,154112.8495,1068.7,2.72,14.17,2050.439941,10285.75977,0.5,0.13,139.96,144.3
18/11/2015,151885.0426,1068.8,2.72,14.08,2083.580078,10429.59961,0.5,0.12,140.1,144.44
19/11/2015,153455.7704,1078,2.8,14.24,2081.23999,10431.45996,0.5,0.12,140.1,144.44
20/11/2015,154174.6454,1076.4,2.67,14.11,2089.169922,10444.2002,0.5,0.12,140.16,144.48
23/11/2015,152459.4916,1066.8,2.98,14.04,2086.590088,10421.41016,0.5,0.12,140.25,144.57
24/11/2015,152738.933,1074.3,2.9,14.17,2089.139893,10449.71973,0.5,0.12,140.61,144.93
25/11/2015,,1070.5,2.809,14.17,2088.870117,10450.36035,0.5,0.12,,
26/11/2015,153262.9559,1062.82,2.8318,14.146,2087.002002,10439.43008,0.5,0.12,140.79,145.11
27/11/2015,153094.9603,1056.2,2.9,14.01,2090.110107,10450.53027,0.5,0.12,140.9,145.23
30/11/2015,150926.2789,1065.8,2.95,14.05,2080.409912,10409.58984,0.5,0.08,141.01,145.34
1/12/2015,153616.6656,1063.8,3,14.06,2102.629883,10519.58984,0.7,0.13,140.97,145.32
2/12/2015,153187.3727,1054.2,2.9,13.98,2079.51001,10389.2002,0.7,0.13,140.93,145.24
3/12/2015,150522.2986,1061.7,2.8,14.05,2049.620117,10257.37988,0.7,0.13,140.95,145.28
4/12/2015,152087.5964,1084.5,2.78,14.51,2091.689941,10408.86035,0.7,0.13,140.95,145.28
7/12/2015,155407.1923,1076.4,2.9,14.31,2077.070068,10304.53027,0.7,0.13,140.95,145.28
8/12/2015,153197.9607,1076.3,2.52,14.09,2063.590088,10198.37012,0.7,0.13,141.04,145.27
9/12/2015,154163.515,1077.6,2.65,14.16,2047.619995,10162.37012,0.7,0.14,141,145.23
10/12/2015,153780.3309,1073.1,2.63,14.09,2052.22998,10172.04004,0.7,0.14,140.99,145.22
11/12/2015,152829.6352,1076.9,2.55,13.86,2012.369995,9976.650391,0.7,0.14,140.99,145.22
14/12/2015,154150.6484,1064.7,2.67,13.67,2021.939941,9986.759766,0.7,0.15,141.03,145.26
15/12/2015,152803.6777,1062.9,2.58,13.74,2043.410034,10110.94043,0.7,0.15,141.4,145.73
16/12/2015,152638.9139,1078,2.57,14.22,2073.070068,10267.83008,0.7,0.15,141.4,145.73
17/12/2015,153312.7431,1050.8,2.561,13.68,2041.890015,10112.62988,0.7,0.37,141.53,145.76
18/12/2015,151484.4273,1066.2,2.59,14.08,2005.550049,9967.639648,0.7,0.37,141.44,145.67
21/12/2015,153315.7149,1081.9,2.6,14.3,2021.150024,10023.03027,0.7,0.36,141.45,145.68
22/12/2015,154716.2058,1074.8,2.52,14.3,2038.969971,10112.40039,0.7,0.36,141.45,145.68
23/12/2015,154189.7187,1069.4,2.5,14.28,2064.290039,10276.28027,0.7,0.36,141.45,145.68
24/12/2015,,1077.2,2.5,14.37,2060.98999,10258.54981,0.7,0.36,,
25/12/2015,,1069.311866,2.542,14.266,2038.190015,10127.58008,0.7,0.36,,
28/12/2015,154134.3139,1070.5,2.5,13.87,2056.5,10217.40039,0.7,0.36,141.45,145.68
29/12/2015,154247.0284,1077.5,2.42,13.92,2078.360107,10306.59961,0.7,0.36,141.67,145.91
30/12/2015,153982.5198,1060.1,2.424,13.81,2063.360107,10225.83008,0.7,0.35,141.79,146.03
31/12/2015,153015.7719,1060.3,2.527,13.77,2043.939941,10143.41992,0.7,0.2,141.94,146.18
1/1/2016,152822.509,1084.8472,2.4826,13.9272,2056.070034,10204.16602,1.4,0.2,141.97,146.19
4/1/2016,153507.5012,1075.1,2.48,13.82,2012.660034,10001.55957,1.4,0.36,141.94,146.16
5/1/2016,155184.4858,1078.4,2.46,13.95,2016.709961,10028.05957,1.4,0.36,142.08,146.3
6/1/2016,155207.84,1091.9,2.6,13.96,1990.26001,9868.259766,1.4,0.36,142.09,146.31
7/1/2016,158331.7341,1107.7,2.46,14.34,1943.089966,9650.419922,1.4,0.36,141.84,146.07
8/1/2016,158796.2628,1097.8,2.55,13.91,1922.030029,9528.769531,1.4,0.36,141.8,146.04
11/1/2016,158874.4732,1096.5,2.55,13.85,1923.670044,9527.660156,1.4,0.36,141.74,145.96
12/1/2016,157582.4629,1085.6,2.55,13.74,1938.680054,9576.519531,1.4,0.36,141.73,145.87
13/01/2016,155826.0485,1087.5,2.449,14.15,1890.280029,9374.230469,1.4,0.36,141.65,145.79
14/01/2016,157105.9157,1073.9,2.47,13.74,1921.839966,9516.549805,1.4,0.36,141.75,145.89
